#miRNA	read_count	precursor	total	cc1	cc2	cc3	mm1	mm2	mm3	cc1(norm)	cc2(norm)	cc3(norm)	mm1(norm)	mm2(norm)	mm3(norm)
hsa-miR-6750-5p	0.00	hsa-mir-6750	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6750-3p	0.00	hsa-mir-6750	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6751-5p	0.00	hsa-mir-6751	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6751-3p	0.00	hsa-mir-6751	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6752-5p	0.00	hsa-mir-6752	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6752-3p	0.00	hsa-mir-6752	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6753-5p	0.00	hsa-mir-6753	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6753-3p	0.00	hsa-mir-6753	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6754-5p	0.00	hsa-mir-6754	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6754-3p	6.00	hsa-mir-6754	6.00	0	0	6.00	0	0	0	0	0	0.99	0	0	0
hsa-miR-6755-3p	0.00	hsa-mir-6755	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6755-5p	16.00	hsa-mir-6755	16.00	0	0	16.00	0	0	0	0	0	2.65	0	0	0
hsa-miR-6756-5p	0.00	hsa-mir-6756	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6756-3p	0.00	hsa-mir-6756	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6757-3p	0.00	hsa-mir-6757	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6757-5p	0.00	hsa-mir-6757	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6758-3p	0.00	hsa-mir-6758	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6758-5p	0.00	hsa-mir-6758	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6759-5p	0.00	hsa-mir-6759	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6759-3p	0.00	hsa-mir-6759	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-676-5p	0.00	hsa-mir-676	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-676-3p	0.00	hsa-mir-676	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6760-3p	0.00	hsa-mir-6760	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6760-5p	0.00	hsa-mir-6760	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6761-5p	0.00	hsa-mir-6761	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6761-3p	0.00	hsa-mir-6761	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6762-3p	0.00	hsa-mir-6762	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6762-5p	0.00	hsa-mir-6762	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6763-3p	0.00	hsa-mir-6763	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6763-5p	5.00	hsa-mir-6763	5.00	0	0	0	0	0	5.00	0	0	0	0	0	0.97
hsa-miR-6764-3p	0.00	hsa-mir-6764	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6764-5p	17.00	hsa-mir-6764	17.00	0	0	17.00	0	0	0	0	0	2.81	0	0	0
hsa-miR-6765-3p	0.00	hsa-mir-6765	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6765-5p	0.00	hsa-mir-6765	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6766-3p	7.00	hsa-mir-6766	7.00	0	0	0	7.00	0	0	0	0	0	1.17	0	0
hsa-miR-6766-5p	0.00	hsa-mir-6766	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6767-3p	0.00	hsa-mir-6767	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6767-5p	0.00	hsa-mir-6767	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6768-3p	0.00	hsa-mir-6768	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6768-5p	0.00	hsa-mir-6768	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6769a-5p	0.00	hsa-mir-6769a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6769a-3p	0.00	hsa-mir-6769a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6769b-3p	2.00	hsa-mir-6769b	2.00	0	0	0	2.00	0	0	0	0	0	0.33	0	0
hsa-miR-6769b-5p	0.00	hsa-mir-6769b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6770-3p	0.00	hsa-mir-6770-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6770-5p	0.00	hsa-mir-6770-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6770-3p	0.00	hsa-mir-6770-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6770-5p	0.00	hsa-mir-6770-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6770-3p	0.00	hsa-mir-6770-3	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6770-5p	0.00	hsa-mir-6770-3	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6771-3p	0.00	hsa-mir-6771	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6771-5p	0.00	hsa-mir-6771	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6772-3p	2.00	hsa-mir-6772	2.00	0	0	0	2.00	0	0	0	0	0	0.33	0	0
hsa-miR-6772-5p	0.00	hsa-mir-6772	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6773-3p	0.00	hsa-mir-6773	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6773-5p	0.00	hsa-mir-6773	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6774-5p	0.00	hsa-mir-6774	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6774-3p	0.00	hsa-mir-6774	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6775-3p	0.00	hsa-mir-6775	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6775-5p	0.00	hsa-mir-6775	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6776-3p	44.00	hsa-mir-6776	44.00	0	44.00	0	0	0	0	0	7.76	0	0	0	0
hsa-miR-6776-5p	0.00	hsa-mir-6776	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6777-3p	0.00	hsa-mir-6777	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6777-5p	21.00	hsa-mir-6777	21.00	16.00	0	0	5.00	0	0	6.15	0	0	0.84	0	0
hsa-miR-6778-5p	0.00	hsa-mir-6778	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6778-3p	0.00	hsa-mir-6778	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6779-3p	0.00	hsa-mir-6779	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6779-5p	0.00	hsa-mir-6779	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6780a-5p	5.00	hsa-mir-6780a	5.00	0	0	0	5.00	0	0	0	0	0	0.84	0	0
hsa-miR-6780a-3p	0.00	hsa-mir-6780a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6780b-5p	0.00	hsa-mir-6780b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6780b-3p	0.00	hsa-mir-6780b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6781-3p	0.00	hsa-mir-6781	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6781-5p	0.00	hsa-mir-6781	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6782-3p	8.00	hsa-mir-6782	8.00	0	0	0	0	8.00	0	0	0	0	0	1.86	0
hsa-miR-6782-5p	0.00	hsa-mir-6782	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6783-5p	0.00	hsa-mir-6783	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6783-3p	13.00	hsa-mir-6783	13.00	0	0	5.00	8.00	0	0	0	0	0.83	1.34	0	0
hsa-miR-6784-5p	0.00	hsa-mir-6784	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6784-3p	0.00	hsa-mir-6784	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6785-5p	0.00	hsa-mir-6785	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6785-3p	0.00	hsa-mir-6785	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6786-3p	66.00	hsa-mir-6786	66.00	0	36.00	15.00	0	15.00	0	0	6.35	2.48	0	3.49	0
hsa-miR-6786-5p	0.00	hsa-mir-6786	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6787-3p	0.00	hsa-mir-6787	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6787-5p	0.00	hsa-mir-6787	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6788-3p	0.00	hsa-mir-6788	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6788-5p	0.00	hsa-mir-6788	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6789-3p	9.00	hsa-mir-6789	9.00	0	0	0	0	1.00	8.00	0	0	0	0	0.23	1.55
hsa-miR-6789-5p	0.00	hsa-mir-6789	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6790-3p	0.00	hsa-mir-6790	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6790-5p	0.00	hsa-mir-6790	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6791-3p	9.00	hsa-mir-6791	9.00	9.00	0	0	0	0	0	3.46	0	0	0	0	0
hsa-miR-6791-5p	0.00	hsa-mir-6791	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6792-3p	0.00	hsa-mir-6792	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6792-5p	0.00	hsa-mir-6792	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6793-3p	0.00	hsa-mir-6793	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6793-5p	0.00	hsa-mir-6793	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6794-5p	0.00	hsa-mir-6794	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6794-3p	10.00	hsa-mir-6794	10.00	0	0	0	0	0	10.00	0	0	0	0	0	1.93
hsa-miR-6795-3p	0.00	hsa-mir-6795	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6795-5p	0.00	hsa-mir-6795	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6796-5p	37.00	hsa-mir-6796	37.00	21.00	0	16.00	0	0	0	8.07	0	2.65	0	0	0
hsa-miR-6796-3p	0.00	hsa-mir-6796	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6797-5p	0.00	hsa-mir-6797	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6797-3p	0.00	hsa-mir-6797	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6798-5p	4.00	hsa-mir-6798	4.00	0	0	0	0	0	4.00	0	0	0	0	0	0.77
hsa-miR-6798-3p	0.00	hsa-mir-6798	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6799-5p	2.00	hsa-mir-6799	2.00	0	0	0	2.00	0	0	0	0	0	0.33	0	0
hsa-miR-6799-3p	0.00	hsa-mir-6799	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6800-3p	0.00	hsa-mir-6800	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6800-5p	0.00	hsa-mir-6800	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6801-5p	14.00	hsa-mir-6801	14.00	7.00	0	0	0	0	7.00	2.69	0	0	0	0	1.35
hsa-miR-6801-3p	0.00	hsa-mir-6801	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6802-3p	0.00	hsa-mir-6802	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6802-5p	5.00	hsa-mir-6802	5.00	0	0	0	5.00	0	0	0	0	0	0.84	0	0
hsa-miR-6803-3p	17.00	hsa-mir-6803	17.00	0	0	17.00	0	0	0	0	0	2.81	0	0	0
hsa-miR-6803-5p	1.00	hsa-mir-6803	1.00	0	0	0	0	1.00	0	0	0	0	0	0.23	0
hsa-miR-6804-3p	0.00	hsa-mir-6804	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6804-5p	0.00	hsa-mir-6804	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6805-3p	0.00	hsa-mir-6805	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6805-5p	19.00	hsa-mir-6805	19.00	0	0	0	17.00	0	2.00	0	0	0	2.84	0	0.39
hsa-miR-6806-5p	0.00	hsa-mir-6806	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6806-3p	0.00	hsa-mir-6806	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6807-5p	0.00	hsa-mir-6807	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6807-3p	0.00	hsa-mir-6807	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6808-3p	0.00	hsa-mir-6808	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6808-5p	0.00	hsa-mir-6808	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6809-3p	10.00	hsa-mir-6809	10.00	0	10.00	0	0	0	0	0	1.76	0	0	0	0
hsa-miR-6809-5p	0.00	hsa-mir-6809	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6810-5p	68.00	hsa-mir-6810	68.00	0	0	36.00	29.00	0	3.00	0	0	5.95	4.85	0	0.58
hsa-miR-6810-3p	0.00	hsa-mir-6810	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6811-5p	0.00	hsa-mir-6811	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6811-3p	0.00	hsa-mir-6811	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6812-3p	0.00	hsa-mir-6812	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6812-5p	17.00	hsa-mir-6812	17.00	0	0	17.00	0	0	0	0	0	2.81	0	0	0
hsa-miR-6813-3p	0.00	hsa-mir-6813	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6813-5p	0.00	hsa-mir-6813	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6814-5p	0.00	hsa-mir-6814	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6814-3p	0.00	hsa-mir-6814	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6815-5p	27.00	hsa-mir-6815	27.00	0	0	27.00	0	0	0	0	0	4.46	0	0	0
hsa-miR-6815-3p	0.00	hsa-mir-6815	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6816-5p	0.00	hsa-mir-6816	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6816-3p	0.00	hsa-mir-6816	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6817-3p	0.00	hsa-mir-6817	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6817-5p	0.00	hsa-mir-6817	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6818-3p	8.00	hsa-mir-6818	8.00	0	0	0	8.00	0	0	0	0	0	1.34	0	0
hsa-miR-6818-5p	0.00	hsa-mir-6818	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6819-5p	0.00	hsa-mir-6819	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6819-3p	13.00	hsa-mir-6819	13.00	0	0	13.00	0	0	0	0	0	2.15	0	0	0
hsa-miR-6820-5p	15.00	hsa-mir-6820	15.00	0	0	12.00	0	0	3.00	0	0	1.98	0	0	0.58
hsa-miR-6820-3p	0.00	hsa-mir-6820	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6821-3p	0.00	hsa-mir-6821	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6821-5p	0.00	hsa-mir-6821	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6822-3p	0.00	hsa-mir-6822	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6822-5p	0.00	hsa-mir-6822	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6823-3p	0.00	hsa-mir-6823	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6823-5p	13.00	hsa-mir-6823	13.00	0	0	0	0	0	13.00	0	0	0	0	0	2.52
hsa-miR-6824-5p	0.00	hsa-mir-6824	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6824-3p	0.00	hsa-mir-6824	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6825-3p	4.00	hsa-mir-6825	4.00	0	0	0	0	0	4.00	0	0	0	0	0	0.77
hsa-miR-6825-5p	2.00	hsa-mir-6825	2.00	0	0	0	0	1.00	1.00	0	0	0	0	0.23	0.19
hsa-miR-6826-3p	0.00	hsa-mir-6826	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6826-5p	3.00	hsa-mir-6826	3.00	0	0	0	0	3.00	0	0	0	0	0	0.70	0
hsa-miR-6827-3p	0.00	hsa-mir-6827	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6827-5p	79.00	hsa-mir-6827	79.00	0	75.00	0	0	0	4.00	0	13.22	0	0	0	0.77
hsa-miR-6828-5p	0.00	hsa-mir-6828	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6828-3p	0.00	hsa-mir-6828	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6829-3p	0.00	hsa-mir-6829	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6829-5p	0.00	hsa-mir-6829	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6830-5p	0.00	hsa-mir-6830	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6830-3p	0.00	hsa-mir-6830	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6831-3p	0.00	hsa-mir-6831	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6831-5p	0.00	hsa-mir-6831	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6832-5p	0.00	hsa-mir-6832	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6832-3p	0.00	hsa-mir-6832	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6833-3p	2.00	hsa-mir-6833	2.00	0	0	0	0	0	2.00	0	0	0	0	0	0.39
hsa-miR-6833-5p	9.00	hsa-mir-6833	9.00	0	0	0	9.00	0	0	0	0	0	1.50	0	0
hsa-miR-6834-3p	0.00	hsa-mir-6834	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6834-5p	0.00	hsa-mir-6834	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6835-3p	0.00	hsa-mir-6835	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6835-5p	0.00	hsa-mir-6835	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6836-3p	0.00	hsa-mir-6836	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6836-5p	0.00	hsa-mir-6836	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6837-3p	0.00	hsa-mir-6837	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6837-5p	3.00	hsa-mir-6837	3.00	0	3.00	0	0	0	0	0	0.53	0	0	0	0
hsa-miR-6838-5p	17.00	hsa-mir-6838	17.00	0	0	0	0	17.00	0	0	0	0	0	3.95	0
hsa-miR-6838-3p	0.00	hsa-mir-6838	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6839-3p	0.00	hsa-mir-6839	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6839-5p	0.00	hsa-mir-6839	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6840-3p	0.00	hsa-mir-6840	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6840-5p	0.00	hsa-mir-6840	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6841-3p	0.00	hsa-mir-6841	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6841-5p	0.00	hsa-mir-6841	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6842-5p	6.00	hsa-mir-6842	6.00	0	6.00	0	0	0	0	0	1.06	0	0	0	0
hsa-miR-6842-3p	1.00	hsa-mir-6842	1.00	0	0	0	0	0	1.00	0	0	0	0	0	0.19
hsa-miR-6843-3p	0.00	hsa-mir-6843	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6844	0.00	hsa-mir-6844	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6845-5p	0.00	hsa-mir-6845	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6845-3p	0.00	hsa-mir-6845	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6846-5p	0.00	hsa-mir-6846	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6846-3p	0.00	hsa-mir-6846	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6847-5p	15.00	hsa-mir-6847	15.00	0	0	0	0	15.00	0	0	0	0	0	3.49	0
hsa-miR-6847-3p	0.00	hsa-mir-6847	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6848-5p	0.00	hsa-mir-6848	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6848-3p	0.00	hsa-mir-6848	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6849-3p	0.00	hsa-mir-6849	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6849-5p	0.00	hsa-mir-6849	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6850-5p	0.00	hsa-mir-6850	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6850-3p	0.00	hsa-mir-6850	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6851-3p	0.00	hsa-mir-6851	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6851-5p	7.00	hsa-mir-6851	7.00	0	0	0	7.00	0	0	0	0	0	1.17	0	0
hsa-miR-6852-3p	0.00	hsa-mir-6852	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6852-5p	30.00	hsa-mir-6852	30.00	0	0	0	6.00	24.00	0	0	0	0	1.00	5.58	0
hsa-miR-6853-5p	0.00	hsa-mir-6853	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6853-3p	0.00	hsa-mir-6853	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6854-5p	0.00	hsa-mir-6854	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6854-3p	0.00	hsa-mir-6854	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6855-3p	12.00	hsa-mir-6855	12.00	0	0	0	12.00	0	0	0	0	0	2.01	0	0
hsa-miR-6855-5p	42.00	hsa-mir-6855	42.00	0	0	42.00	0	0	0	0	0	6.94	0	0	0
hsa-miR-6856-3p	0.00	hsa-mir-6856	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6856-5p	0.00	hsa-mir-6856	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6857-3p	0.00	hsa-mir-6857	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6857-5p	0.00	hsa-mir-6857	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6858-5p	0.00	hsa-mir-6858	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6858-3p	0.00	hsa-mir-6858	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6859-3p	0.00	hsa-mir-6859-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6859-5p	27.00	hsa-mir-6859-1	27.00	21.00	0	0	0	0	6.00	8.07	0	0	0	0	1.16
hsa-miR-6859-3p	0.00	hsa-mir-6859-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6859-5p	27.00	hsa-mir-6859-2	27.00	21.00	0	0	0	0	6.00	8.07	0	0	0	0	1.16
hsa-miR-6859-3p	0.00	hsa-mir-6859-3	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6859-5p	27.00	hsa-mir-6859-3	27.00	21.00	0	0	0	0	6.00	8.07	0	0	0	0	1.16
hsa-miR-6859-3p	0.00	hsa-mir-6859-4	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6859-5p	27.00	hsa-mir-6859-4	27.00	21.00	0	0	0	0	6.00	8.07	0	0	0	0	1.16
hsa-miR-6860	0.00	hsa-mir-6860	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6861-3p	0.00	hsa-mir-6861	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6861-5p	6.00	hsa-mir-6861	6.00	6.00	0	0	0	0	0	2.31	0	0	0	0	0
hsa-miR-6862-3p	0.00	hsa-mir-6862-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6862-5p	0.00	hsa-mir-6862-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6862-3p	0.00	hsa-mir-6862-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6862-5p	0.00	hsa-mir-6862-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6863	0.00	hsa-mir-6863	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6864-5p	0.00	hsa-mir-6864	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6864-3p	0.00	hsa-mir-6864	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6865-3p	0.00	hsa-mir-6865	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6865-5p	85.00	hsa-mir-6865	85.00	0	73.00	12.00	0	0	0	0	12.87	1.98	0	0	0
